generated_id,style,source_answer_id,source_question_id,crop,state,district,season,domain,generated_question,generated_answer,target_state,timestamp
si_loc_695e4f78_1_1775483428,localize,695e4f78770b5fe9194c7830,695e48f6770b5fe9194c7743,Paddy,Uttar Pradesh,BAHRAICH,Kharif,Plant Protection,"After irrigating the paddy nursery, if water remains standing in the nursery till morning, does it cause any harm to seedlings?","Standing water for a prolonged period is undesirable and should be avoided through proper drainage. This condition creates an environment conducive to several diseases and physiological problems that can severely affect seedling health and subsequent crop establishment.   Description of the Problem: When water remains stagnant in the paddy nursery the morning after evening irrigation, it indicates poor drainage or excessive water application. This waterlogged condition deprives the young seedling roots of oxygen, creating anaerobic conditions that stress the plants and make them vulnerable to various pathogens. In Madhya Pradesh's rice-growing regions, proper water management in nurseries is critical for raising healthy seedlings.   Symptoms and Effects: Seedlings exposed to prolonged waterlogging exhibit yellowing of leaves (chlorosis), stunted growth, and poor root development. The roots may turn brown or black, indicating root rot. In severe cases, seedlings become weak",Madhya Pradesh,2026-04-06T13:50:28.189777
si_loc_69bbb46c_0_1775483438,localize,69bbb46cd1cc04077ec5f267,69bb82a5bed23cd15cd72a38,Maize (Fodder),Punjab,FAQ,Kharif,Variety,What is the recommended row-to-row spacing for planting fodder maize to maximize forage yield in Karnataka's FAQ district?,"The recommended row-to-row spacing for planting fodder maize to maximize forage yield is about 30 cm between rows. This spacing helps maintain optimum plant population, better sunlight use, and higher green fodder yield.  For best results, use about 30 kg of seed per acre. Maize can be sown from the first week of March to mid-September, but to reduce the risk of fall armyworm, it is better to sow between mid-April and mid-August. The crop can be sown by the kera or pora method, or with a seed-cum-fertilizer drill for proper placement of seed and fertilizer.  Fodder maize can also be grown as a mixed crop with cowpea by using 15 kg of maize seed along with 6 kg of cowpea (CL 367) seed per acre. It can be successfully grown under no-tillage conditions, also giving similar green fodder yield as conventional tillage. With proper management, you can take up to three fodder crops from the same field in a year.",Karnataka,2026-04-06T13:50:38.468213
si_loc_69bbb46c_1_1775483445,localize,69bbb46cd1cc04077ec5f267,69bb82a5bed23cd15cd72a38,Maize (Fodder),Punjab,FAQ,Kharif,Variety,What is the recommended row-to-row spacing for planting fodder maize to maximize forage yield in Karnataka's FAQ district?,"The recommended row-to-row spacing for planting fodder maize to maximize forage yield is about 30 cm between rows. This spacing helps maintain optimum plant population, better sunlight use, and higher green fodder yield.  For best results, use about 30 kg of seed per acre. Maize can be sown from the first week of March to mid-September, but to reduce the risk of fall armyworm, it is better to sow between mid-April and mid-August. The crop can be sown by the kera or pora method, or with a seed-cum-fertilizer drill for proper placement of seed and fertilizer.  Fodder maize can also be grown as a mixed crop with cowpea by using 15 kg of maize seed along with 6 kg of cowpea (CL 367) seed per acre. It can be successfully grown under no-tillage conditions, also giving similar green fodder yield as conventional tillage. With proper management, you can take up to three fodder crops from the same field in a year.",Karnataka,2026-04-06T13:50:45.808856
si_loc_69a11b9d_0_1775483459,localize,69a11b9d993748a05837b10a,69a110f8993748a05837af4f,Cotton,Haryana,HISSAR,KHARIF,Disease,What causes blackening or darkening of cotton lint/fiber and how to prevent it?,"Blackening or darkening of cotton lint/fiber is a significant quality deterioration issue that affects the marketability and commercial value of cotton produce. This problem, often referred to as 'black cotton' or 'sticky cotton,' can occur due to several factors including microbial contamination, insect honeydew deposits, and improper harvesting practices.   Primary Causes of Cotton Fiber Blackness: The main cause of blackening in cotton fiber is the contamination by honeydew secretions from sucking pests, particularly aphids, whiteflies, and mealybugs. These insects feed on cotton plant sap and excrete a sugary substance called honeydew on the cotton bolls and developing fiber. This honeydew provides an ideal substrate for the growth of sooty mold fungi (primarily Cladosporium species), which appear as black or dark gray deposits on the cotton lint. Additionally, bacterial and fungal infections during boll development, especially during periods of high humidity and rainfall, can caus",Karnataka,2026-04-06T13:50:59.037825
si_loc_69a11b9d_1_1775483476,localize,69a11b9d993748a05837b10a,69a110f8993748a05837af4f,Cotton,Haryana,HISSAR,KHARIF,Disease,"What causes blackening or darkening of cotton lint/fiber and how to prevent it in Karnataka, BANGALORE?","Blackening or darkening of cotton lint/fiber is a significant quality deterioration issue that affects the marketability and commercial value of cotton produce. This problem, often referred to as 'black cotton' or 'sticky cotton,' can occur due to several factors including microbial contamination, insect honeydew deposits, and improper harvesting practices.   Primary Causes of Cotton Fiber Blackness: The main cause of blackening in cotton fiber is the contamination by honeydew secretions from sucking pests, particularly aphids, whiteflies, and mealybugs. These insects feed on cotton plant sap and excrete a sugary substance called honeydew on the cotton bolls and developing fiber. This honeydew provides an ideal substrate for the growth of sooty mold fungi (primarily Cladosporium species), which appear as black or dark gray deposits on the cotton lint. Additionally, bacterial and fungal infections during boll development, especially during periods of high humidity and rainfall, can caus",Karnataka,2026-04-06T13:51:16.920818
si_loc_695e516f_0_1775483491,localize,695e516f770b5fe9194c7857,695e48f6770b5fe9194c7730,Paddy,Uttar Pradesh,LUCKNOW,Kharif,Cultural Practices,"Information regarding whether it is mandatory to put a sticker while using bispyribac sodium in paddy crop in LUCKNOW, Tamil Nadu?","Bispyribac Sodium 10% SC is a broad-spectrum post-emergence herbicide for paddy that effectively controls major grasses (like Barnyard grass/Echinochloa species, Ischaemum rugosum), sedges (Cyperus difformis, Cyperus iria), and broadleaf weeds (Eclipta alba, Monochoria vaginalis, Alternanthera philoxeroides) after they have emerged, offering selective and systemic control in rice fields. Understanding the proper application methods, including the use of adjuvants or stickers, is essential for effective weed management and optimal crop safety.   Introduction to Bispyribac Sodium : Bispyribac Sodium 10% SC (Suspension Concentrate) is an acetolactate synthase (ALS) inhibitor herbicide that provides excellent control of sedges, grasses, and broadleaf weeds in transplanted and direct-seeded rice. It is absorbed through leaves and roots and translocated throughout the weed plant, causing growth cessation and eventual death.    Requirement of Sticker/Adjuvant :  The use of a sticker or adjuva",Tamil Nadu,2026-04-06T13:51:31.148815
si_loc_695e516f_1_1775483502,localize,695e516f770b5fe9194c7857,695e48f6770b5fe9194c7730,Paddy,Uttar Pradesh,LUCKNOW,Kharif,Cultural Practices,"Information regarding whether it is mandatory to put a sticker while using bispyribac sodium in paddy crop in LUCKNOW, Haryana..?","Bispyribac Sodium 10% SC is a broad-spectrum post-emergence herbicide for paddy that effectively controls major grasses (like Barnyard grass/Echinochloa species, Ischaemum rugosum), sedges (Cyperus difformis, Cyperus iria), and broadleaf weeds (Eclipta alba, Monochoria vaginalis, Alternanthera philoxeroides) after they have emerged, offering selective and systemic control in rice fields. Understanding the proper application methods, including the use of adjuvants or stickers, is essential for effective weed management and optimal crop safety.   Introduction to Bispyribac Sodium : Bispyribac Sodium 10% SC (Suspension Concentrate) is an acetolactate synthase (ALS) inhibitor herbicide that provides excellent control of sedges, grasses, and broadleaf weeds in transplanted and direct-seeded rice. It is absorbed through leaves and roots and translocated throughout the weed plant, causing growth cessation and eventual death.    Requirement of Sticker/Adjuvant :  The use of a sticker or adjuva",Haryana,2026-04-06T13:51:42.104771
si_loc_69b79664_0_1775483509,localize,69b79664bc1a32fe548e950a,69b79467bc1a32fe548e94b5,Onion,Punjab,FAQ,Rabi,Fertilizer and Nutrient,What are the effective methods for pre-emergence weed control in onion cultivation?,"Pre-emergence weed control is a critical component of successful onion cultivation, as onions are highly susceptible to weed competition during their early growth stages due to their slow germination, narrow upright leaves, and shallow root system. Effective weed management during the pre-emergence phase can significantly improve crop establishment, reduce labor costs, and enhance overall yield.    Understanding Pre-emergence Weed Control:  Pre-emergence weed control involves the application of herbicides after sowing but before the emergence of onion seedlings or weeds. This approach creates a protective barrier in the soil that prevents weed seed germination and early seedling development. For onion cultivation, timing is crucial as the crop takes 7-10 days to emerge after transplanting or direct seeding.    Chemical Control Methods:  Several pre-emergence herbicides have proven effective for onion crops. Pendimethalin 38.7% CS  at 600-700ml  per acre in 200 liters of water can be ap",Karnataka,2026-04-06T13:51:49.816362
si_loc_69a5795f_0_1775483536,localize,69a5795f993748a05837bcc5,69a5757d993748a05837bc19,Raya Indian Mustard,Punjab,RUPNAGAR,RABI,Variety,What are the recommended varieties of Raya (Indian Mustard) suitable for rainfed conditions in West Bengal?,"Raya, also known as Indian Mustard (Brassica juncea), is an important oilseed crop in West Bengal, particularly valued in rainfed agricultural systems where water availability is limited. Selecting appropriate varieties for rainfed conditions is crucial for achieving optimal yields and ensuring crop resilience against moisture stress.   Recommended Varieties for Rainfed Conditions:   For rainfed cultivation in West Bengal, farmers should select varieties that demonstrate good drought tolerance, early maturity, and resistance to common diseases. The most suitable varieties include:    1. DRMR 1165-40 (Indian mustard): Year of notification: 2020. Days to maturity: 142 days. Oil content: 41.2 %. Average yield:  8.9-10.5 quintals/acre. Ecology/Special characteristics: Rainfed, timely sown    2. DRMRIC 16-38 (Brijraj): Year of notification: 2021. Days to maturity: 120-149 days. Oil content: 37.6-40.9 %. Average yield: 7 quintals/acre. Ecology/Special characteristics: Late sown rainfed condition    3.",West Bengal,2026-04-06T13:52:16.722325
si_loc_69a5795f_1_1775483546,localize,69a5795f993748a05837bcc5,69a5757d993748a05837bc19,Raya Indian Mustard,Punjab,RUPNAGAR,RABI,Variety,What are the recommended varieties of Raya (Indian Mustard) suitable for rainfed conditions in Karnataka?,"Raya, also known as Indian Mustard (Brassica juncea), is an important oilseed crop in Karnataka, particularly valued in rainfed agricultural systems where water availability is limited. Selecting appropriate varieties for rainfed conditions is crucial for achieving optimal yields and ensuring crop resilience against moisture stress.   Recommended Varieties for Rainfed Conditions:   For rainfed cultivation in Karnataka, farmers should select varieties that demonstrate good drought tolerance, early maturity, and resistance to common diseases. The most suitable varieties include:    1. DRMR 1165-40 (Indian mustard): Year of notification: 2020. Days to maturity: 142 days. Oil content: 41.2 %. Average yield:  8.9-10.5 quintals/acre. Ecology/Special characteristics: Rainfed, timely sown    2. DRMRIC 16-38 (Brijraj): Year of notification: 2021. Days to maturity: 120-149 days. Oil content: 37.6-40.9 %. Average yield: 7 quintals/acre. Ecology/Special characteristics: Late sown rainfed condition    3.",Karnataka,2026-04-06T13:52:26.323771
si_loc_69bb878a_0_1775483553,localize,69bb878abed23cd15cd72b6d,69bb82a5bed23cd15cd72a22,Maize (Fodder),Punjab,FAQ,Kharif,Pest,"What insect control measures should be taken 10-15 days after sowing fodder maize to protect the young crop in Tamil Nadu, FAQ district during Kharif season?","The critical period of 10-15 days after sowing is vital for protecting young fodder maize seedlings from early-stage insect pests that can severely compromise stand establishment and subsequent biomass yield. At this vulnerable growth stage, several damaging pests may attack, requiring timely intervention to ensure optimal forage production.   Maize borer  Attacks the crop from March to October.  For effective control, the attacked plants should be uprooted and destroyed after 2-3 weeks of sowing. -  It can also be controlled with spray of 40 mL chlorantraniliprole 18.5 SC in 60-80 litres of water per acre Do not feed the fodder for atleast 21 days after the spray of chlorantraniliprole 18.5 SC .  - Alternatively use tricho-cards twice having 50,000 eggs of Corcyra cephalonica per acre parasitized by Trichogramma chilonis; first release on 10 days old crop and second one week after first release. -  Cut tricho-cards into 50 strips, each having approximately 1000 parasitized eggs. Place",Tamil Nadu,2026-04-06T13:52:33.633582
si_loc_69bb878a_1_1775483562,localize,69bb878abed23cd15cd72b6d,69bb82a5bed23cd15cd72a22,Maize (Fodder),Punjab,FAQ,Kharif,Pest,"What insect control measures should be taken 10-15 days after sowing fodder maize to protect the young crop in Karnataka, District FAQ?","The critical period of 10-15 days after sowing is vital for protecting young fodder maize seedlings from early-stage insect pests that can severely compromise stand establishment and subsequent biomass yield. At this vulnerable growth stage, several damaging pests may attack, requiring timely intervention to ensure optimal forage production.   Maize borer  Attacks the crop from March to October.  For effective control, the attacked plants should be uprooted and destroyed after 2-3 weeks of sowing. -  It can also be controlled with spray of 40 mL chlorantraniliprole 18.5 SC in 60-80 litres of water per acre Do not feed the fodder for atleast 21 days after the spray of chlorantraniliprole 18.5 SC .  - Alternatively use tricho-cards twice having 50,000 eggs of Corcyra cephalonica per acre parasitized by Trichogramma chilonis; first release on 10 days old crop and second one week after first release. -  Cut tricho-cards into 50 strips, each having approximately 1000 parasitized eggs. Place",Karnataka,2026-04-06T13:52:42.520116
si_loc_69412a45_1_1775483592,localize,69412a45c64ccd7e023f9629,6940fb43c64ccd7e023f955d,Potato,West Bengal,MALDAH,Rabi,Cultural Practices,Asking about dose of Kresoxim-Methyl 443 SC in Tamil Nadu,"Kresoxim-methyl 44.3% SC is a government-registered fungicide commonly used in potatoes for the control of early blight and late blight diseases. The recommended dose is 200 ml of the formulation mixed in 200 liters of water per acre. However, for the management of late blight, the application of systemic fungicides such as Cymoxanil 8% + Mancozeb 64% WP has also been found effective. This fungicide may be applied at 600 g per acre in 200-300 liters of water.",Tamil Nadu,2026-04-06T13:53:12.528478
si_loc_693be15f_0_1775483602,localize,693be15f1f1d4023652f6cd5,693bbe9e89fe351d52c5f67c,Wheat,Karnataka,BAGALKOT,Rabi,Plant Protection,Information regarding the plant protection in Wheat in Haryana (BAGALKOT district),"In wheat, there are several insects/pests and disease like Rusts, Powdery Mildew, Karnal Bunt and pests Aphids, Armyworms, Termites, Weevils etc. which can cause serious damage and reducing yield. Karnal bunt is difficult to identify in the field because only a few grains in a spike become infected, and glume spreading is mild compared to common bunt; the disease is most easily detected after harvest by examining seeds. It is primarily seed-borne, with infected seed serving as the main source of inoculum. The disease develops rapidly under temperatures of 18–20°C and high soil moisture. Cultural management includes proper land leveling and drainage to avoid water accumulation, reducing seed rate, increasing row spacing, and adopting delayed sowing. Avoiding irrigation from awn emergence to the end of flowering helps restrict disease development, while preventing lodging through balanced nitrogen and potash application is also beneficial. Practices such as plastic mulching or soil solar",Haryana,2026-04-06T13:53:22.218415
si_loc_693be15f_1_1775483613,localize,693be15f1f1d4023652f6cd5,693bbe9e89fe351d52c5f67c,Wheat,Karnataka,BAGALKOT,Rabi,Plant Protection,Information regarding the plant protection in Wheat in West Bengal,"In wheat, there are several insects/pests and disease like Rusts, Powdery Mildew, Karnal Bunt and pests Aphids, Armyworms, Termites, Weevils etc. which can cause serious damage and reducing yield. Karnal bunt is difficult to identify in the field because only a few grains in a spike become infected, and glume spreading is mild compared to common bunt; the disease is most easily detected after harvest by examining seeds. It is primarily seed-borne, with infected seed serving as the main source of inoculum. The disease develops rapidly under temperatures of 18–20°C and high soil moisture. Cultural management includes proper land leveling and drainage to avoid water accumulation, reducing seed rate, increasing row spacing, and adopting delayed sowing. Avoiding irrigation from awn emergence to the end of flowering helps restrict disease development, while preventing lodging through balanced nitrogen and potash application is also beneficial. Practices such as plastic mulching or soil solar",West Bengal,2026-04-06T13:53:33.918368
si_loc_69ba2ba0_0_1775483624,localize,69ba2ba0bed23cd15cd72149,69ba2819bed23cd15cd7206b,Sugarcane,Punjab,FAQ,Kharif,Fertilizer and Nutrient,What are the fertilizer requirements for sugarcane cultivation during the month of August in Karnataka?,"The fertilizer requirements for sugarcane in August depend on several factors, including crop age, soil type, variety, and the previous fertilization schedule.  Recommended Fertilizer Application Strategy: For spring sugarcane, the recommended fertilizer dose for the main crop is 60 kg nitrogen (equivalent to 130 kg urea) per acre, while for the ratoon crop it is 90 kg nitrogen (equivalent to 195 kg urea) per acre. If the soil is low in available phosphorus, apply 12 kg P₂O₅ (equivalent to 75 kg single super phosphate) per acre at the time of sowing. In soils deficient in potassium, apply 50 kg muriate of potash per acre. For the planted crop, it should be applied in furrows at the time of planting, and in ratoon crop, it should be applied at the time of first hoeing or earthing up, as it helps to improve yield and quality. If sugarcane is grown after a potato crop, apply only 100 kg urea per acre.  Method of Fertilizer application:  Plant Crop: Apply half of the nitrogen dose as top d",Karnataka,2026-04-06T13:53:44.363536
si_loc_69ba2ba0_1_1775483636,localize,69ba2ba0bed23cd15cd72149,69ba2819bed23cd15cd7206b,Sugarcane,Punjab,FAQ,Kharif,Fertilizer and Nutrient,What are the fertilizer requirements for sugarcane cultivation during the month of August in Karnataka?,"The fertilizer requirements for sugarcane in August depend on several factors, including crop age, soil type, variety, and the previous fertilization schedule.  Recommended Fertilizer Application Strategy: For spring sugarcane, the recommended fertilizer dose for the main crop is 60 kg nitrogen (equivalent to 130 kg urea) per acre, while for the ratoon crop it is 90 kg nitrogen (equivalent to 195 kg urea) per acre. If the soil is low in available phosphorus, apply 12 kg P₂O₅ (equivalent to 75 kg single super phosphate) per acre at the time of sowing. In soils deficient in potassium, apply 50 kg muriate of potash per acre. For the planted crop, it should be applied in furrows at the time of planting, and in ratoon crop, it should be applied at the time of first hoeing or earthing up, as it helps to improve yield and quality. If sugarcane is grown after a potato crop, apply only 100 kg urea per acre.  Method of Fertilizer application:  Plant Crop: Apply half of the nitrogen dose as top d",Karnataka,2026-04-06T13:53:56.882527
si_loc_69b0e6ae_0_1775483652,localize,69b0e6aef1a5801ca99b05d0,69b0e371f1a5801ca99b044f,Green Gram (Moong Bean),Punjab,JALANDHAR,JAYAD,Pest,How to control caterpillar pests and fungal diseases in moong crop?,"Managing caterpillar pests and fungal diseases in moong (green gram) requires an integrated approach combining cultural, biological, and chemical methods. Since this query addresses both pest and disease issues, I'll provide comprehensive management strategies for both.   Common Caterpillar Pests in Moong: The primary caterpillar pests affecting moong include pod borer complex (Maruca testulalis and Helicoverpa armigera), tobacco caterpillar (Spodoptera litura), Hairy caterpillar, and semilooper (Anomis flava). These larvae feed on leaves, flowers, and developing pods, causing significant yield losses. Pod borers are particularly destructive, boring into pods and feeding on developing seeds, leading to 30-50% yield reduction if left unmanaged.   Damage Symptoms: Caterpillars cause irregular holes in leaves, webbing of leaves and flowers, and bore holes in pods with frass (excreta) visible. Affected pods show entry holes and internal seed damage. Heavy infestations can lead to complete",West Bengal,2026-04-06T13:54:12.518307
si_loc_69b0e6ae_1_1775483686,localize,69b0e6aef1a5801ca99b05d0,69b0e371f1a5801ca99b044f,Green Gram (Moong Bean),Punjab,JALANDHAR,JAYAD,Pest,How to control caterpillar pests and fungal diseases in moong crop?,"Managing caterpillar pests and fungal diseases in moong (green gram) requires an integrated approach combining cultural, biological, and chemical methods. Since this query addresses both pest and disease issues, I'll provide comprehensive management strategies for both.   Common Caterpillar Pests in Moong: The primary caterpillar pests affecting moong include pod borer complex (Maruca testulalis and Helicoverpa armigera), tobacco caterpillar (Spodoptera litura), Hairy caterpillar, and semilooper (Anomis flava). These larvae feed on leaves, flowers, and developing pods, causing significant yield losses. Pod borers are particularly destructive, boring into pods and feeding on developing seeds, leading to 30-50% yield reduction if left unmanaged.   Damage Symptoms: Caterpillars cause irregular holes in leaves, webbing of leaves and flowers, and bore holes in pods with frass (excreta) visible. Affected pods show entry holes and internal seed damage. Heavy infestations can lead to complete",Tamil Nadu,2026-04-06T13:54:46.629872
si_loc_69662009_0_1775483698,localize,69662009774b35f1baeefe26,6965e8fd774b35f1baeefbd9,Paddy,Uttar Pradesh,SITAPUR,Kharif,Varieties,"What are the varieties of early-sowing fine-grain paddy (Mahin dhaan) suitable for cultivation in Karnataka, District: SITAPUR?","In Karnataka, farmers usually call ""Mahin Dhan"" the fine-grain rice that matures early and gives a good market price. As per the UP Agriculture Department POP, the early/short-duration varieties for irrigated conditions (about 100–120 days) recommended across UP zones include varieties like Narendra-118, Narendra-97, Narendra-80, Malviya Dhan-2, Pusa-169, and Pant Dhan-12 (and related early groups shown zone-wise), which are commonly used as early-season choices in UP.   For fine-grain and early maturity, SHIATS Dhan 5 (IET 23723) is suitable for irrigated Uttar Pradesh, has long slender (fine) grains, matures in 120–125 days, and gives a mean yield of about 20 q/acre under good management; it is also reported as moderately resistant/tolerant to major diseases like blast and sheath blight. Pant Dhan 10 (IET-8616) is also suitable for irrigated Uttar Pradesh, has long slender (fine) grains, matures in 125-130 days, and yields about 22.3–24.3 q/acre with good crop care; it is listed",Karnataka,2026-04-06T13:54:58.391883
si_loc_69662009_1_1775483708,localize,69662009774b35f1baeefe26,6965e8fd774b35f1baeefbd9,Paddy,Uttar Pradesh,SITAPUR,Kharif,Varieties,What are the varieties of early-sowing fine-grain paddy (Mahin dhaan) suitable for cultivation in Punjab (LUDHIANA district)?,"In Punjab, farmers usually call ""Mahin Dhan"" the fine-grain rice that matures early and gives a good market price. As per the Punjab Agriculture Department POP, the early/short-duration varieties for irrigated conditions (about 100–120 days) recommended across Punjab zones include varieties like Narendra-118, Narendra-97, Narendra-80, Malviya Dhan-2, Pusa-169, and Pant Dhan-12 (and related early groups shown zone-wise), which are commonly used as early-season choices in Punjab.   For fine-grain and early maturity, SHIATS Dhan 5 (IET 23723) is suitable for irrigated Punjab, has long slender (fine) grains, matures in 120–125 days, and gives a mean yield of about 20 q/acre under good management; it is also reported as moderately resistant/tolerant to major diseases like blast and sheath blight. Pant Dhan 10 (IET-8616) is also suitable for irrigated Punjab, has long slender (fine) grains, matures in 125-130 days, and yields about 22.3–24.3 q/acre with good crop care; it is listed",Punjab,2026-04-06T13:55:08.106953
si_loc_6969d2e3_0_1775483722,localize,6969d2e3774b35f1baef075a,6969c4fa774b35f1baef0695,Paddy,Tamil Nadu,TIRUCHIRAPPALLI,KHARIF,Fertilizer and Nutrient,What is the recommended concentration and method for foliar application of MAP (Mono Ammonium Phosphate) in rice cultivation in Punjab?,"Foliar application of MAP (Mono Ammonium Phosphate) is an effective supplementary nutrition strategy for rice crops, particularly during critical growth stages when root uptake may be limited or when quick nutrient correction is needed.   Soil Testing and Nutrient Assessment: Before applying any foliar spray, conduct a soil test to understand the baseline phosphorus and nitrogen levels. This helps determine whether foliar supplementation is necessary alongside basal fertiliser applications. Foliar feeding should complement, not replace, soil-applied fertilisers.   Recommended Concentration and Application: For rice crops, the recommended concentration of MAP for foliar spray is 0.5-1% solution (5-10 g MAP per litre of water). This concentration ensures effective nutrient absorption through leaves without causing phytotoxicity or leaf burn. When applying fertilizer through Leafy Spray method Mono Ammonium Phosphate (12-61-0) should be used 30-40 days after sowing of the crop till pre-fl",Punjab,2026-04-06T13:55:22.984348
si_loc_6969d2e3_1_1775483738,localize,6969d2e3774b35f1baef075a,6969c4fa774b35f1baef0695,Paddy,Tamil Nadu,TIRUCHIRAPPALLI,KHARIF,Fertilizer and Nutrient,What is the recommended concentration and method for foliar application of MAP (Mono Ammonium Phosphate) in rice cultivation?,"Foliar application of MAP (Mono Ammonium Phosphate) is an effective supplementary nutrition strategy for rice crops, particularly during critical growth stages when root uptake may be limited or when quick nutrient correction is needed.   Soil Testing and Nutrient Assessment: Before applying any foliar spray, conduct a soil test to understand the baseline phosphorus and nitrogen levels. This helps determine whether foliar supplementation is necessary alongside basal fertiliser applications. Foliar feeding should complement, not replace, soil-applied fertilisers.   Recommended Concentration and Application: For rice crops, the recommended concentration of MAP for foliar spray is 0.5-1% solution (5-10 g MAP per litre of water). This concentration ensures effective nutrient absorption through leaves without causing phytotoxicity or leaf burn. When applying fertilizer through Leafy Spray method Mono Ammonium Phosphate (12-61-0) should be used 30-40 days after sowing of the crop till pre-fl",Haryana,2026-04-06T13:55:38.385316
si_loc_69a14f7b_0_1775483749,localize,69a14f7b993748a05837b2fd,69a110f8993748a05837aeef,Cotton,Haryana,HISSAR,KHARIF,Variety,What are the characteristics and cultivation practices for Rasi-776 cotton variety?,"The variety you mentioned, Rasi RCH 776 BG II, is a high-yielding Bt cotton hybrid developed by Rasi Seeds for cultivation in Haryana, Punjab and Rajasthan, based on Bollgard II (Cry1Ac and Cry2Ab) technology that protects against major bollworms like American, pink and tobacco caterpillar. This variety is approved by the Department of Agriculture and Farmers Welfare, Government of Haryana and recommended by Chaudhary Charan Singh Haryana Agricultural University, Hisar, If you want to choose alternative vareities you can choose NCS 9013 BG-2, NCS 495 BG-2, NCS 855 BG-2, RCH 791, RCH 314 BG-2, RCH 773 BG-2,  JKCH 1050 BG-2, PCH 9611 BG-2, PRCH 333 BG-2, SWCH 4744 BG-2, DPC 3083 BG-2, Tulsi 225 BG-2, Shakti 9 BG-2, MC 5423 BG-2 and others, while H-1098 is suitable for late sowing (mid-March to first week of June) though the ideal sowing time for cotton is mid-March, flowering time 165 days, yield aroud  8 to 8.5 quintals/acre. Other popular varieties include H-1117 (early sowing March 15",Karnataka,2026-04-06T13:55:49.565060
si_loc_69a14f7b_1_1775483758,localize,69a14f7b993748a05837b2fd,69a110f8993748a05837aeef,Cotton,Haryana,HISSAR,KHARIF,Variety,What are the characteristics and cultivation practices for Rasi-776 cotton variety?,"The variety you mentioned, Rasi RCH 776 BG II, is a high-yielding Bt cotton hybrid developed by Rasi Seeds for cultivation in Haryana, Punjab and Rajasthan, based on Bollgard II (Cry1Ac and Cry2Ab) technology that protects against major bollworms like American, pink and tobacco caterpillar. This variety is approved by the Department of Agriculture and Farmers Welfare, Government of Haryana and recommended by Chaudhary Charan Singh Haryana Agricultural University, Hisar, If you want to choose alternative vareities you can choose NCS 9013 BG-2, NCS 495 BG-2, NCS 855 BG-2, RCH 791, RCH 314 BG-2, RCH 773 BG-2,  JKCH 1050 BG-2, PCH 9611 BG-2, PRCH 333 BG-2, SWCH 4744 BG-2, DPC 3083 BG-2, Tulsi 225 BG-2, Shakti 9 BG-2, MC 5423 BG-2 and others, while H-1098 is suitable for late sowing (mid-March to first week of June) though the ideal sowing time for cotton is mid-March, flowering time 165 days, yield aroud  8 to 8.5 quintals/acre. Other popular varieties include H-1117 (early sowing March 15",West Bengal,2026-04-06T13:55:58.131850
si_loc_69b3b36b_0_1775483771,localize,69b3b36be42ed6415b95d41f,69b3b13ee42ed6415b95d37f,Berseem,Punjab,FAQ,Rabi,Variety,What are the recommended varieties of barseem for fodder production and their characteristics?,"Berseem (Trifolium alexandrinum), also known as Egyptian clover, is one of the most important winter fodder crops cultivated extensively across India, particularly in irrigated areas. Selecting the right variety is crucial for maximizing fodder yield and quality for livestock feeding. Here is comprehensive information about the recommended berseem varieties for fodder production.   Recommended Barseem Varieties:   Improved Varieties: BL 44 (2021): It is a quick growing variety with more number of tillers. It is moderately resistant to stem rot disease. It has superior nutritional quality especially for in-vitro dry matter digestibility. It supplies green fodder up to first week of June and yields about 395 quintals per acre of green fodder.  BL 43 (2017): It is a quick growing, tall variety with more number of tillers. It supplies about 390 quintals green fodder per acre up to first week of June and gives good seed yield.  BL 42 (2003): It is a quick-growing variety which produces more",Tamil Nadu,2026-04-06T13:56:11.379491
si_loc_69b3b36b_1_1775483784,localize,69b3b36be42ed6415b95d41f,69b3b13ee42ed6415b95d37f,Berseem,Punjab,FAQ,Rabi,Variety,What are the recommended varieties of barseem for fodder production and their characteristics?,"Berseem (Trifolium alexandrinum), also known as Egyptian clover, is one of the most important winter fodder crops cultivated extensively across India, particularly in Tamil Nadu's irrigated areas. Selecting the right variety is crucial for maximizing fodder yield and quality for livestock feeding. Here is comprehensive information about the recommended berseem varieties for fodder production.   Recommended Barseem Varieties:   Improved Varieties: BL 44 (2021): It is a quick growing variety with more number of tillers. It is moderately resistant to stem rot disease. It has superior nutritional quality especially for in-vitro dry matter digestibility. It supplies green fodder up to first week of June and yields about 395 quintals per acre of green fodder.  BL 43 (2017): It is a quick growing, tall variety with more number of tillers. It supplies about 390 quintals green fodder per acre up to first week of June and gives good seed yield.  BL 42 (2003): It is a quick-growing variety which produces more",Tamil Nadu,2026-04-06T13:56:24.754653
